X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	302.45	51.409	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	340.78	304.2	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	337.61	297.26	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	269.86	298.53	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	462.65	847.53	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	341.56	284.65	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	344.56	275.69	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	350.64	270.43	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	349.74	267.89	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	347.34	266.24	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	347.24	265.53	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	928.55	838.88	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	952.76	834.38	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	964.35	832.88	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	996.65	832.09	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1019.7	831.7	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1017.2	830.58	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1084.5	827.66	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1080.9	827.28	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1127.4	824.32	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
297.43	206.56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
297.43	206.56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
296.99	207.53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
293.94	210.28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1219.6	816.58	NaN	NaN	NaN	NaN
290.22	212.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1227.9	815.68	NaN	NaN	NaN	NaN
286.96	214.76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1251.6	813.59	NaN	NaN	NaN	NaN
284.56	220.28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
280.93	230.02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
281	230.02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
281.3	230.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
270.68	254.21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
268.07	261.98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	345.62	266.87	NaN	NaN	NaN	NaN
270.81	261.78	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
271.21	264.82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1397.4	799.62	NaN	NaN	NaN	NaN
272.78	267.57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
274.81	270.49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
276.78	272.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
276.78	272.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
278.38	271.91	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
278.61	274.54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
279	279.31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
281.02	272.29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
281.4	272.19	NaN	370.1	125.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
280.79	274.72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
280.65	273.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
279.86	275.13	NaN	369.94	126.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
278.23	275.75	NaN	369.6	127.05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
277.17	274.25	NaN	369.58	127.43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
275.98	273.21	NaN	369.52	128.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
275.98	273.21	NaN	369.34	128.87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
274.56	274.91	NaN	368.89	130.64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
274.48	276.27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	348.55	270.48	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	351.32	265.85	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	352.14	267.18	NaN	NaN	NaN	NaN
NaN	NaN	NaN	368.96	129.04	NaN	NaN	NaN	NaN	353.43	267.62	NaN	NaN	NaN	NaN
NaN	NaN	NaN	368.69	129.5	NaN	NaN	NaN	NaN	356.75	264.37	NaN	NaN	NaN	NaN
NaN	NaN	NaN	368.38	128.75	NaN	NaN	NaN	NaN	357.97	261.57	NaN	NaN	NaN	NaN
NaN	NaN	NaN	368.52	126.41	NaN	NaN	NaN	NaN	357.95	258.72	NaN	NaN	NaN	NaN
NaN	NaN	NaN	368.61	127.3	NaN	NaN	NaN	NaN	358.12	259.46	NaN	NaN	NaN	NaN
NaN	NaN	NaN	368.83	129.78	NaN	NaN	NaN	NaN	357.48	267.98	NaN	NaN	NaN	NaN
NaN	NaN	NaN	369.12	129.17	NaN	NaN	NaN	NaN	357.91	265.95	NaN	NaN	NaN	NaN
NaN	NaN	NaN	369.15	129.98	NaN	NaN	NaN	NaN	355.86	266.01	NaN	NaN	NaN	NaN
NaN	NaN	NaN	369.19	129.73	NaN	NaN	NaN	NaN	355.86	266.01	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	355.59	268.37	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	356.2	268.4	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	358.39	265.51	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	359.45	266.32	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	359.75	266.5	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	357.64	267.58	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1457.4	230.26	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1411.3	210.09	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1400	204.62	NaN	NaN	NaN	NaN
NaN	NaN	NaN	374.74	122.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	373.59	123.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	372.64	120.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	372.64	120.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	372.12	119.09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	371.87	119.26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	371.57	114.42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	371.71	112.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	372.25	110.68	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	373.07	106.83	NaN	NaN	NaN	NaN	382.01	239.44	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	902.72	219.29	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	872.51	225.18	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	852.72	228.75	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	831.65	230.36	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	805.44	231.53	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	733.01	239.43	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	702.86	242.95	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	676.4	244.25	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	294.86	100.06	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	296.07	121.38	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	353.17	109	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	397.58	162.94	NaN	353.74	111.56	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	397.58	162.94	NaN	353.74	111.56	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	352.75	111.53	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	351.36	116.72	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	381.92	235.97	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	377.14	230.47	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	376.82	159.02	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	378.89	157.81	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	378.89	157.81	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	375.75	145.98	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	375.5	143.29	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	376.14	144.22	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	380.11	147.23	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	382.3	147.58	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	383.44	148.74	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	343.35	203.04	NaN	386.27	151.78	NaN	NaN	NaN	NaN
NaN	NaN	NaN	343.48	194.96	NaN	NaN	NaN	NaN	388.66	157.47	NaN	314.75	193.52	NaN
NaN	NaN	NaN	341.84	182.21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	316.58	200.57	NaN
NaN	NaN	NaN	342.92	189.81	NaN	NaN	NaN	NaN	NaN	NaN	NaN	320	202.41	NaN
NaN	NaN	NaN	343.25	198.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	318.77	197.1	NaN
NaN	NaN	NaN	343.25	198.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	318.77	197.1	NaN
NaN	NaN	NaN	345.87	205.43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	317.63	192.35	NaN
NaN	NaN	NaN	347.2	203.86	NaN	NaN	NaN	NaN	403.61	176.56	NaN	317.34	189.22	NaN
NaN	NaN	NaN	348.97	208.64	NaN	NaN	NaN	NaN	268.36	209.17	NaN	317.75	187	NaN
NaN	NaN	NaN	353.35	223.43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	319.13	189.73	NaN
NaN	NaN	NaN	354.81	223.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	318.17	189.63	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	318.3	191.09	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	318.66	191.76	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	356.96	221.81	NaN	319.56	192.35	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	321.26	194.04	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	359.26	216.45	NaN	322.76	193.08	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	360.05	207.92	NaN	325.79	198.97	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	361.3	217.7	NaN	324.27	197.95	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	361.3	217.7	NaN	324.33	197.56	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	359.33	205.13	NaN	326.24	204.92	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	361.64	215.96	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	335.24	218.18	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	334.63	218.86	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	386.42	147.61	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	392.58	153.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	391.83	158.36	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	381.75	143.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	382.8	137.09	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	391.39	147.61	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	391.38	147.53	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	393.33	152.67	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	393.93	149.19	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	396.26	147.14	NaN	358.55	200.55	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	399.02	145.32	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	401.41	156.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	402.28	155.82	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	405.48	164.94	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	405.37	161.26	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	405.6	161.39	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	406.51	166.27	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	404.64	159.33	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	404.76	160.04	NaN	362.91	214.32	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	405.27	159.59	NaN	364.06	214.65	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	405.76	165.39	NaN	367.23	213.49	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	406.69	168.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	408.5	171.71	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	408.5	171.71	NaN	NaN	NaN	NaN	NaN	NaN	NaN
372.58	127.46	NaN	NaN	NaN	NaN	408.09	171.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	407.84	170.16	NaN	367.68	215.14	NaN	NaN	NaN	NaN
374.86	126.65	NaN	NaN	NaN	NaN	407.6	169.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	406.25	163.23	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	406.08	159.59	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	407.98	164.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN
375.52	128.91	NaN	NaN	NaN	NaN	408.88	168.81	NaN	NaN	NaN	NaN	NaN	NaN	NaN
375.44	126.33	NaN	NaN	NaN	NaN	408.44	159.92	NaN	NaN	NaN	NaN	NaN	NaN	NaN
374.6	128.77	NaN	NaN	NaN	NaN	408.89	160.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN
373.69	128.18	NaN	NaN	NaN	NaN	409.43	159.63	NaN	NaN	NaN	NaN	NaN	NaN	NaN
374.4	129.32	NaN	NaN	NaN	NaN	411.48	163.57	NaN	NaN	NaN	NaN	NaN	NaN	NaN
374.4	129.32	NaN	NaN	NaN	NaN	411.41	163.44	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	412.89	166.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN
373.14	128.01	NaN	NaN	NaN	NaN	413.37	166.23	NaN	NaN	NaN	NaN	NaN	NaN	NaN
372.55	127.54	NaN	NaN	NaN	NaN	414.89	176.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
371.17	132.25	NaN	NaN	NaN	NaN	415.48	174.33	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	416.75	181.6	NaN	NaN	NaN	NaN	371.27	132.64	NaN
NaN	NaN	NaN	NaN	NaN	NaN	418.78	180.12	NaN	364.67	210.32	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	419.8	192.66	NaN	362.57	211.54	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	419.67	182.52	NaN	365.62	204.53	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	418.64	182.44	NaN	372.58	87.958	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	373.03	88.187	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	373.59	89.689	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	373.46	88.326	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	373.45	88.327	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	417.71	173.6	NaN	373.37	86.839	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	418.56	166.38	NaN	373.18	82.096	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	418.74	176.45	NaN	373.79	85.302	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	418.04	177.52	NaN	NaN	NaN	NaN	NaN	NaN	NaN
