X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
284	423	NaN	337.5	239	NaN	280.5	204.5	NaN	1747.4	113.91	NaN	1800.5	182.5	NaN
284	432	NaN	337.5	239	NaN	280.5	204.5	NaN	1747.2	112.99	NaN	1800.5	180.5	NaN
284	441	NaN	337.5	239	NaN	280.5	204.5	NaN	1747	112.02	NaN	1801.5	178.5	NaN
284	451	NaN	337.5	239	NaN	280.5	204.5	NaN	1746.8	111.09	NaN	1801.5	176.5	NaN
284	460	NaN	337.5	239	NaN	280.5	204.5	NaN	1746.7	110.3	NaN	1802.5	174.5	NaN
284	470	NaN	337.5	239	NaN	280.5	204.5	NaN	1746.5	109.56	NaN	1802.5	172.5	NaN
284	479	NaN	337.5	239	NaN	280.5	204.5	NaN	1746.4	108.47	NaN	1802.6	170.46	NaN
284	488	NaN	337.5	239	NaN	280.5	204.5	NaN	1746.3	107.56	NaN	1802.5	170	NaN
284.5	498	NaN	337.5	239	NaN	280.5	204.5	NaN	1746.2	106.63	NaN	1802.5	172	NaN
285	507	NaN	337.5	239	NaN	280.5	204.5	NaN	1746	105.8	NaN	1801.5	174	NaN
285.03	516.05	NaN	337.5	239	NaN	280.5	204.5	NaN	1745.8	104.93	NaN	1801.5	175.5	NaN
285	526	NaN	337.5	239	NaN	280.5	204.5	NaN	1745.6	103.97	NaN	1800.5	177.5	NaN
285.5	535	NaN	337.5	239	NaN	280.5	204.5	NaN	1745.5	103.02	NaN	1800.5	179.5	NaN
285.97	544.54	NaN	337.5	239	NaN	280.5	204.5	NaN	1745.4	102.11	NaN	1799.5	181.5	NaN
286	554	NaN	337.5	239	NaN	280.5	204.5	NaN	1745.2	101.26	NaN	1798.5	183.5	NaN
286	563	NaN	337.5	239	NaN	280.5	204.5	NaN	1745	100.32	NaN	1797.5	185.5	NaN
286	573	NaN	337.5	239	NaN	280.5	204.5	NaN	1746.7	101.03	NaN	1796.5	184.5	NaN
286.5	582	NaN	337.5	239	NaN	280.5	204.5	NaN	1748.3	101.78	NaN	1796.5	182.5	NaN
287	591	NaN	337.5	239	NaN	280.5	204.5	NaN	1749.9	102.52	NaN	1796	180.5	NaN
286.89	600.74	NaN	337.5	239	NaN	280.5	204.5	NaN	1751.5	103.16	NaN	1795.5	178.5	NaN
287	614	NaN	337.5	239	NaN	280.5	204.5	NaN	1753.1	103.92	NaN	1795.5	176.5	NaN
287.5	627	NaN	337.5	239	NaN	280.5	204.5	NaN	1754.7	104.57	NaN	1795	174.5	NaN
288	640	NaN	337.5	239	NaN	280.5	204.5	NaN	1756.4	105.25	NaN	1794.5	172.5	NaN
289	653	NaN	337.5	239	NaN	280.5	204.5	NaN	1757.9	105.97	NaN	1794.5	170.5	NaN
289	666	NaN	337.5	239	NaN	280.5	204.5	NaN	1759.6	106.68	NaN	1794	168.5	NaN
289	679	NaN	337.5	239	NaN	280.5	204.5	NaN	1761	107.33	NaN	1793.5	166.5	NaN
288	692	NaN	337.5	239	NaN	280.5	204.5	NaN	1761.4	108.64	NaN	1793.5	164.5	NaN
287	705	NaN	337.5	239	NaN	280.5	204.5	NaN	1761.6	109.94	NaN	1793.5	162.5	NaN
285.5	712	NaN	337.5	239	NaN	280.5	204.5	NaN	1761.9	111.16	NaN	1793	160.5	NaN
284	720	NaN	337.5	239	NaN	280.5	204.5	NaN	1762.1	112.39	NaN	1792.5	158.5	NaN
282	727	NaN	337.5	239	NaN	280.5	204.5	NaN	1762.5	113.7	NaN	1792.5	156.5	NaN
280	735	NaN	337.5	239	NaN	280.5	204.5	NaN	1762.7	114.99	NaN	1792.5	154.5	NaN
277.32	742.03	NaN	337.5	239	NaN	280.5	204.5	NaN	1762.9	116.17	NaN	1791.5	152.5	NaN
275	749	NaN	337.5	239	NaN	280.5	204.5	NaN	1763.2	117.5	NaN	1791.5	150.5	NaN
272.4	756.17	NaN	337.5	239	NaN	280.5	204.5	NaN	1763.5	118.8	NaN	1791.5	148.5	NaN
270	764	NaN	337.5	239	NaN	280.5	204.5	NaN	1763.7	120.01	NaN	1791.3	147.12	NaN
267.5	771	NaN	337.5	239	NaN	280.5	204.5	NaN	1764	121.24	NaN	1791.2	145.1	NaN
265	778	NaN	337.5	239	NaN	280.5	207.5	NaN	1764.3	122.54	NaN	1791.8	143.46	NaN
263.3	785.85	NaN	337.5	239	NaN	280.5	210	NaN	1764.5	123.85	NaN	1792.6	141.14	NaN
261	793	NaN	337.5	239	NaN	280.56	212.56	NaN	1764.8	125.06	NaN	1792.8	139.15	NaN
259	801	NaN	337.5	239	NaN	280.5	215.5	NaN	1765	126.35	NaN	1792.6	137.19	NaN
258	808	NaN	337.5	247.5	NaN	280.5	218.5	NaN	1765.5	131	NaN	1793.2	135.3	NaN
257	816	NaN	337.5	256.5	NaN	280.5	221	NaN	1765.9	135.61	NaN	1793.8	133.48	NaN
256.54	818.96	NaN	337.5	265.5	NaN	280.5	223.5	NaN	1766.3	140.1	NaN	1794.3	131.55	NaN
256.5	822	NaN	337.5	274.5	NaN	280.5	227	NaN	1766.6	144.82	NaN	1791.8	126.91	NaN
256.5	825	NaN	337.5	283.5	NaN	280.5	230.5	NaN	1767	149.33	NaN	1790	126.24	NaN
256.5	828	NaN	337.5	292.5	NaN	280.5	233.5	NaN	1767.5	153.98	NaN	1789.6	128.11	NaN
256.9	831.72	NaN	337.7	301.37	NaN	280.5	237	NaN	1767.9	158.61	NaN	1789.5	128	NaN
257	835	NaN	338	310.5	NaN	280	240.5	NaN	1768.3	163.1	NaN	1789.5	127.5	NaN
257	838	NaN	338	319.5	NaN	280.5	243.5	NaN	1768.7	167.78	NaN	1789.5	127.5	NaN
257.5	841	NaN	338	328.5	NaN	280.5	247	NaN	1769	172.32	NaN	1789.5	127	NaN
258	844	NaN	338	337	NaN	280.5	250.5	NaN	1769.5	177	NaN	1790	126.5	NaN
258	847	NaN	338	345.5	NaN	280.5	253.5	NaN	1769.9	181.59	NaN	1790.5	126.5	NaN
258.95	850.1	NaN	337.5	354.5	NaN	281.33	258.62	NaN	1770.3	186.11	NaN	1790.5	126	NaN
258.95	853.67	NaN	337.5	363.5	NaN	281.5	263.5	NaN	1770.7	190.78	NaN	1790.5	125.5	NaN
260	857	NaN	337.5	372.5	NaN	282.5	268	NaN	1771.1	195.29	NaN	1790.5	125.5	NaN
260	860	NaN	337	381.5	NaN	283	273	NaN	1771	196.96	NaN	1791.5	125.5	NaN
261	863	NaN	337	390.5	NaN	283.5	277.5	NaN	1770.9	198.5	NaN	1791.4	125.16	NaN
261.5	866	NaN	336.5	399.5	NaN	284.5	282.5	NaN	1770.8	200.01	NaN	1791.5	125	NaN
262	869	NaN	336.5	408.5	NaN	285	287	NaN	1770.7	201.65	NaN	1792.5	125	NaN
263.04	872.04	NaN	336	417.5	NaN	285.46	291.93	NaN	1770.6	203.11	NaN	1792.5	125	NaN
264	875	NaN	335	426	NaN	286.5	296.5	NaN	1770.5	204.73	NaN	1793	125.5	NaN
264.5	878	NaN	334.5	435	NaN	287	301.5	NaN	1770.4	206.26	NaN	1793.5	125.5	NaN
265	881	NaN	333.5	444	NaN	287.5	306	NaN	1770.4	207.93	NaN	1793.5	125.5	NaN
266	884	NaN	332	453.5	NaN	288	311	NaN	1770.2	209.45	NaN	1794	125.5	NaN
267	887.5	NaN	330.5	462.5	NaN	288.5	316	NaN	1770.1	211	NaN	1794.5	125.5	NaN
268	890.5	NaN	329	471.5	NaN	288.5	320.5	NaN	1770	212.58	NaN	1794.5	126	NaN
268.4	893.66	NaN	327	480.5	NaN	288.5	325.5	NaN	1769.9	214.12	NaN	1794.6	126.58	NaN
269	897	NaN	325	489	NaN	289	334.5	NaN	1769.8	215.75	NaN	1795.5	126.5	NaN
270	900	NaN	323	498	NaN	289.4	342.86	NaN	1769.6	217.32	NaN	1795.5	126.5	NaN
271	903	NaN	321	506.5	NaN	289.5	351.5	NaN	1769.6	218.92	NaN	1795.5	126.5	NaN
272	906	NaN	318.87	515.47	NaN	289.5	360	NaN	1769.4	220.44	NaN	1796	127	NaN
272	907	NaN	316.5	524.5	NaN	289.5	368.5	NaN	1769.4	222.02	NaN	1796.5	127.5	NaN
272.5	908	NaN	314	533.5	NaN	289.5	377	NaN	1769.4	223.56	NaN	1796.5	127.5	NaN
273	909	NaN	311.66	542.61	NaN	289	385.5	NaN	1769.2	225.11	NaN	1796.5	127.5	NaN
273.5	910.5	NaN	309.5	551.5	NaN	289	394.5	NaN	1769.1	226.7	NaN	1797.5	128	NaN
274	912	NaN	307	560.5	NaN	288.5	403	NaN	1768.9	228.21	NaN	1797.5	128.5	NaN
275	913	NaN	305	569	NaN	288.5	411.5	NaN	1768.9	229.86	NaN	1797.5	128.5	NaN
276	912.5	NaN	303.5	578	NaN	288.5	420	NaN	1768.7	231.43	NaN	1798	128.5	NaN
277	912	NaN	302.54	582.54	NaN	287.5	428.5	NaN	1768.6	232.97	NaN	1798.5	129	NaN
278	911	NaN	302	586.5	NaN	287	436.5	NaN	1768.6	234.55	NaN	1798.5	129.11	NaN
278.47	909.46	NaN	301	590.5	NaN	286.5	444.5	NaN	1768.5	236.04	NaN	1799	129	NaN
279	908	NaN	300.5	594.5	NaN	285.44	452.56	NaN	1768.4	237.65	NaN	1799.5	129	NaN
280	908	NaN	300	598.5	NaN	283.5	460	NaN	1768.3	239.16	NaN	1799.5	129	NaN
280	908	NaN	299	602.5	NaN	282	467.5	NaN	1768.3	240.77	NaN	1799.5	129	NaN
279.56	908.91	NaN	299	606.5	NaN	279.5	474.5	NaN	1768	242.28	NaN	1800	129	NaN
279	909	NaN	298.5	611	NaN	277.06	481.92	NaN	1768.2	243.25	NaN	1800.5	129	NaN
279	909	NaN	298.5	615.5	NaN	273.5	487.5	NaN	1768.5	244.28	NaN	1800.5	129	NaN
278.5	909	NaN	298.5	619.5	NaN	269.5	493.5	NaN	1768.5	245.28	NaN	1800.5	129	NaN
278	910	NaN	299	623.5	NaN	266.5	500.5	NaN	1768.7	246.22	NaN	1801	128.5	NaN
278	910	NaN	299.18	627.54	NaN	264.5	508.5	NaN	1769	247.19	NaN	1801.5	128.69	NaN
277	910	NaN	300	631.5	NaN	264.42	514.2	NaN	1769.1	248.16	NaN	1801.5	128.5	NaN
277	910	NaN	300.5	636	NaN	264.5	520	NaN	1769.4	249.16	NaN	1801.5	128.5	NaN
277	911	NaN	301.5	642.5	NaN	265	525.5	NaN	1769.5	250.07	NaN	1802	128.5	NaN
276	911	NaN	302.5	649.5	NaN	265.5	531	NaN	1769.6	251.03	NaN	1802.5	128.5	NaN
276	911	NaN	304	656.5	NaN	266	536.5	NaN	1769.8	252.02	NaN	1802.5	128.5	NaN
275.94	911.72	NaN	305	663	NaN	266.5	542	NaN	1770	253.03	NaN	1802.5	128.5	NaN
275	912	NaN	306.5	669.5	NaN	267.5	547.5	NaN	1770.2	253.98	NaN	1803	128.5	NaN
275	912	NaN	308	676.5	NaN	268	553	NaN	1770.4	255.02	NaN	1803.5	128.5	NaN
275	913	NaN	309.5	683.5	NaN	268.5	558.5	NaN	1770.5	255.96	NaN	1803.5	128.5	NaN
275	913	NaN	311.04	689.46	NaN	269.39	564.11	NaN	1770.7	256.94	NaN	1803.5	128.5	NaN
274.5	913.5	NaN	313	696.5	NaN	269.5	569.5	NaN	1770.9	257.92	NaN	1804	128.5	NaN
274.5	914	NaN	315	703	NaN	270	573.5	NaN	1771.1	258.92	NaN	1804.5	128.5	NaN
274.5	914	NaN	316.7	709.37	NaN	270.5	577	NaN	1771.4	258.59	NaN	1804.5	128.5	NaN
274.5	915	NaN	319	716.5	NaN	270.5	580.5	NaN	1771.5	258.36	NaN	1804.5	128.5	NaN
275	915	NaN	321	722.5	NaN	271.5	584.5	NaN	1771.9	258.13	NaN	1805.5	128.5	NaN
275	916	NaN	323.5	729	NaN	271.5	588	NaN	1772.2	257.96	NaN	1805.5	128.5	NaN
275	916	NaN	327.32	736.37	NaN	272	591.5	NaN	1772.4	257.76	NaN	1805.5	128.5	NaN
275	917	NaN	331.5	743.5	NaN	272.5	595.5	NaN	1772.7	257.49	NaN	1805.5	128.5	NaN
275	917	NaN	337	750.5	NaN	272.5	599	NaN	1772.9	257.21	NaN	1806.5	128.5	NaN
276	917	NaN	342.5	756.5	NaN	273	602.5	NaN	1773.3	257.04	NaN	1806.5	128.5	NaN
276	918	NaN	348	762.5	NaN	273.44	606.44	NaN	1773.6	256.86	NaN	1806.5	128.5	NaN
277	919	NaN	353.5	769.5	NaN	273.5	610	NaN	1773.8	256.59	NaN	1806.5	128.5	NaN
278.5	921	NaN	357.5	776.5	NaN	273.5	613.5	NaN	1774	256.32	NaN	1807.5	128.5	NaN
280	922	NaN	360	785	NaN	273.5	617.5	NaN	1775.5	258.11	NaN	1807	128.5	NaN
281.36	923.88	NaN	359.5	793.5	NaN	273.5	621	NaN	1776.8	259.98	NaN	1806	128.5	NaN
283	925	NaN	357.88	802.28	NaN	273.5	625	NaN	1778.3	261.78	NaN	1805	128.5	NaN
284.32	927.13	NaN	356	810.5	NaN	273.5	628.5	NaN	1779.7	263.59	NaN	1804	128.5	NaN
286	928	NaN	353.5	818.5	NaN	273.5	636	NaN	1781.1	265.35	NaN	1803	128.5	NaN
287.5	929	NaN	351	826.5	NaN	273.5	643	NaN	1775.3	272.37	NaN	1801.5	128.5	NaN
289	931	NaN	347.5	834.5	NaN	273.5	650.5	NaN	1769.5	279.38	NaN	1800.5	128.5	NaN
290.5	932	NaN	344.5	842.5	NaN	273.5	657.5	NaN	1763.7	286.36	NaN	1799.5	128.5	NaN
292.21	933.51	NaN	341.5	850.5	NaN	273.5	664.5	NaN	1758.1	293.37	NaN	1798.5	128.5	NaN
294	935	NaN	338.5	859	NaN	273.5	672	NaN	1754.5	291.96	NaN	1797.5	128.5	NaN
295.5	936.5	NaN	338	861	NaN	273.5	679	NaN	1750.9	290.51	NaN	1796.5	128.5	NaN
297	938	NaN	337	863	NaN	273	686.5	NaN	1747.4	289.02	NaN	1795.5	129	NaN
298	939	NaN	336.5	865.5	NaN	273	693.5	NaN	1743.8	287.67	NaN	1794.5	129	NaN
300	940	NaN	336	867.5	NaN	272.5	700.5	NaN	1740.3	286.18	NaN	1793.5	129.5	NaN
301	942	NaN	335.5	869.5	NaN	272.5	708	NaN	1736.6	284.81	NaN	1792.5	129.5	NaN
302.92	942.92	NaN	335	871.5	NaN	272.5	715	NaN	1733	283.33	NaN	1791	129.5	NaN
304	945	NaN	334.58	873.43	NaN	272	722.5	NaN	1727.6	277.85	NaN	1789.5	130.5	NaN
305	946.5	NaN	333.54	875.54	NaN	272	729.5	NaN	1722.2	272.23	NaN	1788.5	130.5	NaN
306.88	947.9	NaN	332.5	876.5	NaN	271.5	736.5	NaN	1716.7	266.75	NaN	1787	130.5	NaN
308	950	NaN	331	878.5	NaN	271.5	744	NaN	1711.3	261.08	NaN	1785.5	131.5	NaN
309.5	954	NaN	329.5	880	NaN	271	751	NaN	1705.9	255.66	NaN	1784.5	131.5	NaN
310.08	958.08	NaN	326.5	882.5	NaN	270.5	758.5	NaN	1700.4	250.02	NaN	1783	131.5	NaN
310.5	962	NaN	323.04	884.54	NaN	270	765.5	NaN	1694.9	244.51	NaN	1781.5	132.5	NaN
309.94	966.41	NaN	320	887.5	NaN	269.5	772.5	NaN	1689.5	238.96	NaN	1780.5	132.5	NaN
310.5	971	NaN	317	889.5	NaN	269.5	778	NaN	1684	233.33	NaN	1779	132.5	NaN
312	975	NaN	313.46	891.46	NaN	268.5	783	NaN	1683	228.89	NaN	1777.5	133.5	NaN
315	978	NaN	310	893.5	NaN	268	788	NaN	1681.9	224.4	NaN	1776.5	133.5	NaN
319	979	NaN	306.5	895.5	NaN	267.5	793	NaN	1680.8	219.87	NaN	1775	133.5	NaN
324	980	NaN	303	897.5	NaN	266.62	798.33	NaN	1679.6	215.34	NaN	1773.5	134.5	NaN
329	980	NaN	300	899.5	NaN	265.5	803	NaN	1678.5	210.92	NaN	1772.5	134.5	NaN
333.5	980	NaN	296.5	902.5	NaN	264.5	808	NaN	1677.4	206.34	NaN	1771	134.5	NaN
338	980	NaN	293.5	904.5	NaN	263.5	813	NaN	1676.4	201.9	NaN	1769.5	135.5	NaN
343.14	979.13	NaN	290.5	907	NaN	262.5	818	NaN	1675.2	197.33	NaN	1768.5	135.5	NaN
347.96	978.97	NaN	290	907.5	NaN	261.5	822.5	NaN	1674.2	192.91	NaN	1767	136	NaN
352	979	NaN	289.5	908.5	NaN	260	827.5	NaN	1673	188.32	NaN	1765.5	136.5	NaN
357	979	NaN	290	909.5	NaN	259	832.5	NaN	1672.4	184.82	NaN	1764.5	136.5	NaN
362	979	NaN	291	910.5	NaN	258	837.5	NaN	1671.5	181.22	NaN	1763	136.5	NaN
367	979	NaN	292	910.5	NaN	257.5	842.5	NaN	1670.7	177.63	NaN	1761.5	137.5	NaN
372	980	NaN	293	910.5	NaN	256.5	847.5	NaN	1670	174.08	NaN	1760.5	137.5	NaN
377.5	981	NaN	294	910.5	NaN	256.5	851.5	NaN	1669.2	170.47	NaN	1759	137.55	NaN
383	982	NaN	295	910.5	NaN	256.5	855	NaN	1668.4	166.97	NaN	1757.5	138	NaN
388	983	NaN	296	910.5	NaN	256.5	859	NaN	1667.5	163.38	NaN	1758.5	138	NaN
393	984	NaN	297	910.5	NaN	256.5	862.5	NaN	1666.7	159.82	NaN	1758.6	137.96	NaN
397.89	984.78	NaN	298	910.5	NaN	257	866.5	NaN	1664.6	155.7	NaN	1759.5	138	NaN
404	985	NaN	299	910.5	NaN	257.5	870	NaN	1665.3	152.62	NaN	1760.5	138	NaN
409	986	NaN	300.46	910.46	NaN	258	873.5	NaN	1664.4	149.04	NaN	1760.6	138	NaN
414	986	NaN	301.46	910.46	NaN	258.44	877.44	NaN	1663.7	145.56	NaN	1761.5	138	NaN
419.28	985.14	NaN	302.5	910.5	NaN	259	881	NaN	1662.9	141.97	NaN	1762.5	138.45	NaN
424.5	984	NaN	303.5	911	NaN	259.5	884.5	NaN	1662	138.32	NaN	1763	138.5	NaN
429	981	NaN	303.5	911	NaN	260.44	888.05	NaN	1662	138.32	NaN	1763.5	138.5	NaN
433	974	NaN	303.5	911	NaN	260.5	891.5	NaN	1662	138.32	NaN	1764.5	138.5	NaN
436	967	NaN	303.5	911	NaN	260.5	891.5	NaN	1662	138.32	NaN	1765	138.45	NaN
438	960	NaN	303.5	911	NaN	260.5	891.5	NaN	1662	138.32	NaN	1765.6	138.36	NaN
439.5	952	NaN	303.5	911	NaN	260.5	891.5	NaN	1662	138.32	NaN	1766	138.5	NaN
440	944	NaN	303.5	911	NaN	260.5	891.5	NaN	1662	138.32	NaN	1766.5	139	NaN
440.5	937	NaN	303.5	911	NaN	260.5	891.5	NaN	1662	138.32	NaN	1766.5	139.5	NaN
440.5	929	NaN	303.5	911	NaN	260.5	891.5	NaN	1662	138.32	NaN	1767.5	140	NaN
440	921	NaN	303.5	911	NaN	260.5	891.5	NaN	1662	138.32	NaN	1767.5	140.5	NaN
439.36	913.06	NaN	303.5	911	NaN	260.5	891.5	NaN	1662	138.32	NaN	1768	141	NaN
438	906	NaN	303.5	911	NaN	260.5	891.5	NaN	1662	138.32	NaN	1768.5	141.5	NaN
436.98	902.72	NaN	303.5	911	NaN	260.5	891.5	NaN	1663.2	137	NaN	1768.5	141.5	NaN
435	899.5	NaN	303.5	911	NaN	260.5	891.5	NaN	1664.3	135.54	NaN	1769.5	142.5	NaN
433	897	NaN	302.5	911.5	NaN	260.5	891.5	NaN	1665.6	134.08	NaN	1769.5	142.5	NaN
430.93	894.22	NaN	301	912.5	NaN	260.5	891.5	NaN	1666.5	132.78	NaN	1770	143.5	NaN
428.36	891.88	NaN	300	912.5	NaN	260.5	891.5	NaN	1667.5	131.36	NaN	1770.5	143.5	NaN
426	890	NaN	299	913.5	NaN	260.5	891.5	NaN	1668.6	129.97	NaN	1770.5	144.5	NaN
423.04	888.45	NaN	298	913.5	NaN	260.5	891.5	NaN	1669.8	128.62	NaN	1771.5	144.5	NaN
420	887	NaN	297	914.5	NaN	260.5	891.5	NaN	1670.9	127.14	NaN	1771	145.2	NaN
417	885	NaN	296	914.5	NaN	260.5	891.5	NaN	1671.9	125.81	NaN	1771.5	146.5	NaN
414	883.5	NaN	295	915.5	NaN	260.5	891.5	NaN	1673	124.32	NaN	1771.5	147.5	NaN
411	882	NaN	294	916	NaN	260.5	891.5	NaN	1670.1	121.17	NaN	1771.5	149	NaN
408	881	NaN	293	916.5	NaN	260.5	891.5	NaN	1667.2	118.04	NaN	1771.5	150.5	NaN
405	879	NaN	291.5	917.5	NaN	260.5	891.5	NaN	1664.3	114.96	NaN	1771.5	151.5	NaN
402	877.5	NaN	290.5	917.5	NaN	260.5	891.5	NaN	1661.4	111.77	NaN	1771.5	153	NaN
399	876	NaN	289.5	918.5	NaN	260	894	NaN	1658.5	108.62	NaN	1771.4	154.61	NaN
397	875	NaN	288.48	918.95	NaN	259	896.5	NaN	1655.5	105.43	NaN	1771	155.5	NaN
395.09	873.33	NaN	287.5	919.5	NaN	258	898.5	NaN	1652.5	102.3	NaN	1771	156.55	NaN
393	872	NaN	286.5	920.5	NaN	256.5	901	NaN	1649.7	98.916	NaN	1770.5	158.5	NaN
391.5	871	NaN	285.5	920.5	NaN	256.5	901	NaN	1646.8	95.978	NaN	1770.5	159.5	NaN
390	870	NaN	284.5	921.5	NaN	255.5	901	NaN	1643.8	92.873	NaN	1770.5	160.5	NaN
388	869	NaN	283.5	922.5	NaN	255	900.5	NaN	1641	89.677	NaN	1770.5	162.45	NaN
386	868	NaN	282.5	923	NaN	254.5	900	NaN	1638	86.5	NaN	1770.5	162.5	NaN
384	867	NaN	282	923.5	NaN	254	899.5	NaN	1635	83.301	NaN	1769.5	162.5	NaN
382	866	NaN	281.5	925	NaN	253.5	899.5	NaN	1630.2	83.172	NaN	1769.5	162.5	NaN
380	865	NaN	284.5	927.5	NaN	254	900.5	NaN	1625.4	83.011	NaN	1768.5	162.5	NaN
378	864	NaN	289	928.5	NaN	254	901.5	NaN	1620.5	82.887	NaN	1768.5	163.5	NaN
376	863	NaN	293	929	NaN	254.5	902.5	NaN	1615.6	82.744	NaN	1767.5	163.5	NaN
374.5	862	NaN	297	929.5	NaN	254.5	903	NaN	1610.7	82.493	NaN	1767.5	163.5	NaN
372.5	861	NaN	301	930.5	NaN	255	904	NaN	1605.8	82.36	NaN	1767	163.5	NaN
370.5	860	NaN	305.5	931	NaN	255.5	904.5	NaN	1601	82.105	NaN	1766.5	163.69	NaN
368.5	859	NaN	309.96	931.9	NaN	256	905.5	NaN	1596.1	81.968	NaN	1766	164.45	NaN
367	858	NaN	315	932.5	NaN	256.5	906	NaN	1591.3	81.828	NaN	1765.5	164.5	NaN
365	857	NaN	319.5	933.5	NaN	256.56	906.56	NaN	1586.4	81.602	NaN	1765	164.5	NaN
363.03	856.72	NaN	324.5	934.5	NaN	257.5	907.5	NaN	1581.5	81.416	NaN	1764.5	164.5	NaN
361	856	NaN	329	935.5	NaN	257.5	908	NaN	1576.6	81.224	NaN	1764.5	165	NaN
359	855	NaN	334	936.5	NaN	258.62	908.33	NaN	1571.7	81.043	NaN	1763.5	165.45	NaN
358	854	NaN	338.5	937	NaN	258.93	909.56	NaN	1566.8	80.957	NaN	1764.5	169.45	NaN
357	854	NaN	343.5	938	NaN	259.5	910	NaN	1562	80.73	NaN	1765.5	173	NaN
356.5	854	NaN	348.5	939.5	NaN	260	910.5	NaN	1557.2	80.555	NaN	1766.5	177	NaN
356	854	NaN	353.5	941.5	NaN	260.5	911.5	NaN	1552.3	80.368	NaN	1767.4	180.59	NaN
355	853	NaN	358.5	943.5	NaN	261	912	NaN	1547.5	80.194	NaN	1768.5	184.5	NaN
354	853	NaN	363.5	945.5	NaN	261.5	912.5	NaN	1542.5	80.046	NaN	1769.5	188.5	NaN
353.5	853	NaN	368.5	946.5	NaN	262	913.5	NaN	1537.6	79.903	NaN	1770.5	192.5	NaN
353	853	NaN	374	947.5	NaN	262.5	914	NaN	1532.8	79.742	NaN	1771.5	196.5	NaN
352	853	NaN	379.5	947	NaN	263	914.5	NaN	1528	79.533	NaN	1772.5	200.5	NaN
351	853	NaN	386	945.5	NaN	263.5	915	NaN	1523	79.339	NaN	1773.5	204.5	NaN
350	853	NaN	392	943.5	NaN	264	915.5	NaN	1518.1	78.601	NaN	1774.5	208.5	NaN
349.5	853	NaN	398.5	942	NaN	264.5	916.5	NaN	1513.1	77.765	NaN	1775.5	212.5	NaN
349	853	NaN	404.5	939.5	NaN	265.23	916.94	NaN	1508.1	76.981	NaN	1776.5	216.5	NaN
348	853	NaN	410.96	937.46	NaN	265.5	917.5	NaN	1503	76.122	NaN	1777.5	220.5	NaN
347	853	NaN	417	934.5	NaN	265.5	917.5	NaN	1498	75.323	NaN	1778.5	224.5	NaN
346	852.5	NaN	422.5	931.5	NaN	265.5	917.5	NaN	1493.1	74.574	NaN	1779.5	228.5	NaN
345.5	852	NaN	428	927.5	NaN	265.5	917.5	NaN	1487.8	73.975	NaN	1780.5	232.5	NaN
345	852	NaN	433	923.5	NaN	265.5	917.5	NaN	1483.1	72.981	NaN	1781.5	236	NaN
344	851	NaN	436.5	917.5	NaN	265.5	917.5	NaN	1478	72.109	NaN	1779.5	238.5	NaN
344	850	NaN	438	910.5	NaN	265.5	917.5	NaN	1473	71.326	NaN	1777.5	240.5	NaN
343	849	NaN	438	903.5	NaN	265.5	917.5	NaN	1466.9	72.932	NaN	1775.5	243	NaN
343	848	NaN	437	896.5	NaN	265.5	917.5	NaN	1460.8	74.443	NaN	1774	245	NaN
343.38	847.11	NaN	435	889	NaN	265.5	917.5	NaN	1454.7	75.965	NaN	1772	247.5	NaN
343	846	NaN	432.5	883	NaN	265.5	917.5	NaN	1448.5	77.467	NaN	1770	249.5	NaN
343	845	NaN	430.5	879.5	NaN	265.5	917.5	NaN	1442.5	79.022	NaN	1768	252	NaN
343	844	NaN	428.5	876.5	NaN	265.5	917.5	NaN	1436.3	80.527	NaN	1766.4	253.96	NaN
342.5	843	NaN	426.5	874.5	NaN	265.5	917.5	NaN	1430.2	82.043	NaN	1764.5	256.5	NaN
342	842	NaN	424	871.5	NaN	265.5	917.5	NaN	1424.1	83.526	NaN	1762.5	258.5	NaN
341.5	842	NaN	421.41	869.3	NaN	265.5	917.5	NaN	1418	85.065	NaN	1760.5	260.95	NaN
341	841	NaN	418.7	866.63	NaN	265.5	917.5	NaN	1412	86.674	NaN	1758.4	263.36	NaN
338	839	NaN	416	864.5	NaN	265.5	917.5	NaN	1405.8	88.143	NaN	1756.5	265.5	NaN
335	838	NaN	413	862.5	NaN	265.5	917.5	NaN	1399.6	89.725	NaN	1754.5	267.5	NaN
332	837	NaN	410	860.5	NaN	265.5	917.5	NaN	1393.6	91.199	NaN	1752.5	270	NaN
329	835.5	NaN	407.2	858.53	NaN	265.5	917.5	NaN	1387.4	92.801	NaN	1750.5	272.45	NaN
326	834	NaN	404	857.5	NaN	265.5	917.5	NaN	1381.3	94.269	NaN	1745.5	279.5	NaN
324	832	NaN	400.5	856	NaN	265.5	917.5	NaN	1375.2	95.866	NaN	1741	286.5	NaN
323	829	NaN	398	855.5	NaN	265.5	917.5	NaN	1369	97.301	NaN	1736.5	294.45	NaN
323.5	826	NaN	395.5	855.5	NaN	265.5	917.5	NaN	1366.4	97.682	NaN	1731.5	301.5	NaN
325	823	NaN	393	856.5	NaN	265.5	917.5	NaN	1363.5	98.003	NaN	1726.5	308.5	NaN
326	820	NaN	391	856.5	NaN	264.5	919	NaN	1360.7	98.254	NaN	1721.5	316.5	NaN
